Date,Price,Open,High,Low,Vol.,Change %
2017-01-31,18.5,18.45,18.6,18.3,5450000.0,0.82
2017-01-30,18.35,18.25,18.5,18.25,634100.0,-0.27
2017-01-27,18.4,18.25,18.5,18.2,9780000.0,0.82
2017-01-26,18.25,18.2,18.35,18.15,6200000.0,0.27
2017-01-25,18.2,18.2,18.25,18.15,3380000.0,0.0
2017-01-24,18.2,18.3,19.0,18.15,12380000.0,0.0
2017-01-23,18.2,18.1,18.3,18.05,974900.0,0.28
2017-01-20,18.15,18.15,18.3,18.1,10780000.0,0.0
2017-01-19,18.15,18.15,18.3,18.1,17570000.0,0.55
2017-01-18,18.05,17.95,18.3,17.85,29110000.0,0.56
2017-01-17,17.95,18.0,18.0,17.9,5470000.0,0.0
2017-01-16,17.95,17.95,18.0,17.85,3720000.0,0.0
2017-01-13,17.95,17.95,18.0,17.85,21490000.0,0.0
2017-01-12,17.95,17.9,18.0,17.85,12900000.0,-0.28
2017-01-11,18.0,18.5,18.5,17.95,16379999.999999998,-1.1
2017-01-10,18.2,18.6,18.6,17.8,14400000.0,-1.62
2017-01-09,18.5,18.8,18.8,18.45,18450000.0,-0.54
2017-01-06,18.6,18.9,19.0,18.5,28020000.0,-1.06
2017-01-05,18.8,19.0,19.0,18.6,12900000.0,-1.05
2017-01-04,19.0,19.0,19.05,18.9,2620000.0,0.0
2017-01-03,19.0,18.9,19.2,18.9,10110000.0,-0.78
2016-12-30,19.15,19.1,19.2,19.0,6060000.0,0.52
2016-12-29,19.05,19.5,19.5,19.0,6070000.0,-1.04
2016-12-28,19.25,19.7,19.7,19.1,6530000.0,-1.28
2016-12-23,19.5,19.1,19.6,19.1,3740000.0,0.26
2016-12-22,19.45,19.0,19.5,19.0,5920000.0,2.37
2016-12-21,19.0,19.0,19.15,18.9,6270000.0,0.0
2016-12-20,19.0,19.2,19.2,18.8,21730000.0,0.0
2016-12-19,19.0,18.8,19.3,18.6,7670000.0,1.33
2016-12-16,18.75,18.75,18.9,18.6,11320000.0,0.0
2016-12-15,18.75,19.0,19.0,18.65,2000000.0,-0.79
2016-12-14,18.9,18.85,19.5,18.5,3560000.0,0.0
2016-12-13,18.9,18.95,19.0,18.8,7990000.0,-0.53
2016-12-09,19.0,20.0,20.0,18.9,2610000.0,-1.81
2016-12-08,19.35,19.6,19.7,18.95,6490000.0,-1.78
2016-12-07,19.7,19.85,19.85,19.65,3500000.0,-0.51
2016-12-06,19.8,19.85,19.95,19.75,5770000.0,-0.5
2016-12-05,19.9,19.9,20.0,19.85,4019999.9999999995,-0.25
2016-12-02,19.95,20.0,20.25,19.9,9740000.0,-0.25
2016-12-01,20.0,19.9,20.25,19.9,7030000.0,0.5
2016-11-30,19.9,19.85,20.0,19.85,24810000.0,0.25
2016-11-29,19.85,19.9,19.95,19.7,14560000.0,0.0
2016-11-28,19.85,19.95,19.95,19.7,6250000.0,-0.25
2016-11-25,19.9,19.9,20.0,19.8,450200.0,-0.25
2016-11-24,19.95,20.0,20.25,19.9,17760000.0,-0.25
2016-11-23,20.0,20.0,20.25,19.95,12870000.0,0.25
2016-11-22,19.95,20.0,20.25,19.95,12830000.0,-0.25
2016-11-21,20.0,20.0,20.25,19.9,10280000.0,0.0
2016-11-18,20.0,20.75,20.75,20.0,2020000.0,-2.44
2016-11-17,20.5,20.75,21.5,20.25,8050000.000000001,0.0
2016-11-16,20.5,20.0,21.0,20.0,4930000.0,1.23
2016-11-15,20.25,20.25,20.75,20.0,3410000.0,0.0
2016-11-14,20.25,21.0,21.0,20.25,3330000.0,-2.41
2016-11-11,20.75,21.0,21.0,20.5,8730000.0,0.0
2016-11-10,20.75,20.25,21.0,20.25,3930000.0,2.47
2016-11-09,20.25,20.75,20.75,19.65,7080000.0,-2.41
2016-11-08,20.75,20.75,21.0,20.5,16020000.0,-1.19
2016-11-07,21.0,21.5,21.5,21.0,5740000.0,-1.18
2016-11-04,21.25,21.25,21.75,20.75,18370000.0,0.0
2016-11-03,21.25,20.75,21.5,20.75,21770000.0,2.41
2016-11-02,20.75,20.0,21.0,20.0,4070000.0000000005,2.47
2016-11-01,20.25,19.9,21.25,19.75,4059999.9999999995,2.02
2016-10-31,19.85,19.9,19.95,19.75,4520000.0,-0.25
2016-10-28,19.9,20.0,20.0,19.8,628500.0,-0.25
2016-10-27,19.95,20.0,20.0,19.9,6140000.0,-0.25
2016-10-26,20.0,20.0,20.25,19.95,8900000.0,0.0
2016-10-25,20.0,20.0,20.25,19.8,1570000.0,0.0
2016-10-24,20.0,19.7,20.25,19.7,4940000.0,1.52
2016-10-21,19.7,19.75,19.85,19.65,17660000.0,0.0
2016-10-19,19.7,19.75,19.8,19.55,1850000.0,-0.25
2016-10-18,19.75,19.85,19.85,19.7,909500.0,-0.5
2016-10-17,19.85,20.0,20.0,19.8,3700000.0,-0.5
2016-10-14,19.95,19.85,20.25,19.85,495000.0,0.0
2016-10-13,19.95,19.75,20.25,19.75,6400000.0,0.25
2016-10-12,19.9,20.0,20.0,19.5,3600000.0,-0.5
2016-10-11,20.0,20.25,20.75,19.95,9580000.0,-1.23
2016-10-10,20.25,20.25,20.5,20.0,37950000.0,0.0
2016-10-07,20.25,19.95,20.5,19.95,3910000.0,1.5
2016-10-06,19.95,20.0,20.25,19.9,3650000.0,-0.25
2016-10-05,20.0,20.0,20.25,19.95,4780000.0,0.0
2016-10-04,20.0,20.0,20.25,20.0,8620000.0,0.0
2016-10-03,20.0,19.9,20.5,19.7,7980000.0,0.25
2016-09-30,19.95,19.7,20.0,19.7,16350000.000000002,0.5
2016-09-29,19.85,19.2,19.95,19.2,939800.0,-0.5
2016-09-28,19.95,19.7,20.0,19.2,7410000.0,1.27
2016-09-27,19.7,19.55,19.8,19.55,53640000.0,1.03
2016-09-26,19.5,19.55,19.7,19.2,1120000.0,0.52
2016-09-23,19.4,19.2,19.55,19.2,1500000.0,0.0
2016-09-22,19.4,19.5,19.5,19.0,106200000.0,0.26
2016-09-21,19.35,19.05,19.4,19.0,10810000.0,1.04
2016-09-20,19.15,19.05,19.3,19.05,5390000.0,0.79
2016-09-19,19.0,18.9,19.2,18.9,2170000.0,0.53
2016-09-16,18.9,19.0,19.0,18.75,2720000.0,0.0
2016-09-15,18.9,18.85,19.0,18.75,1710000.0,0.0
2016-09-14,18.9,18.9,19.0,18.7,6340000.0,-0.53
2016-09-13,19.0,19.0,19.3,18.65,8090000.0,0.0
2016-09-09,19.0,19.0,19.5,18.95,3640000.0,0.0
2016-09-08,19.0,19.0,19.05,18.9,6430000.0,0.0
2016-09-07,19.0,18.95,19.1,18.8,57670000.0,0.8
2016-09-06,18.85,18.5,19.0,18.5,4870000.0,2.45
2016-09-05,18.4,19.0,19.0,18.0,5360000.0,-7.77
2016-09-02,19.95,19.9,20.25,19.85,5900000.0,-0.25
2016-09-01,20.0,20.25,20.5,19.9,58730000.0,0.0
2016-08-31,20.0,20.0,20.5,20.0,12200000.0,0.0
2016-08-30,20.0,20.0,20.25,19.8,12410000.0,0.0
2016-08-29,20.0,19.75,20.25,19.75,46320000.0,1.78
2016-08-26,19.65,19.5,19.85,19.5,9080000.0,-1.75
2016-08-25,20.0,21.25,21.5,19.15,26240000.0,-5.88
2016-08-24,21.25,21.0,21.75,21.0,22570000.0,0.0
2016-08-23,21.25,20.75,21.5,20.75,2810000.0,2.41
2016-08-22,20.75,21.0,21.25,20.5,2270000.0,-2.35
2016-08-19,21.25,21.25,21.5,20.5,41410000.0,0.0
2016-08-18,21.25,21.0,21.5,21.0,19520000.0,0.0
2016-08-17,21.25,21.25,21.75,21.0,8690000.0,1.19
2016-08-16,21.0,20.25,21.5,20.25,6350000.0,3.7
2016-08-15,20.25,20.0,20.5,20.0,1390000.0,1.25
2016-08-12,20.0,19.9,20.25,19.9,1460000.0,0.5
2016-08-11,19.9,19.8,20.0,19.75,3250000.0,0.0
2016-08-10,19.9,19.8,20.0,19.8,4460000.0,0.76
2016-08-09,19.75,19.7,20.0,19.65,5320000.0,0.25
2016-08-08,19.7,19.55,19.8,19.55,9870000.0,-0.51
2016-08-05,19.8,19.5,20.0,19.5,11540000.0,0.76
2016-08-04,19.65,20.25,20.25,19.4,3090000.0,-2.96
2016-08-03,20.25,20.25,20.75,20.25,13090000.0,1.25
2016-08-02,20.0,19.5,21.0,19.5,19790000.0,3.09
2016-08-01,19.4,19.1,19.55,19.0,17380000.0,1.84
2016-07-29,19.05,18.9,19.2,18.9,2840000.0,0.79
2016-07-28,18.9,18.8,19.05,18.8,8620000.0,0.27
2016-07-27,18.85,19.0,19.0,18.55,4920000.0,0.0
2016-07-26,18.85,18.4,19.2,18.4,19380000.0,4.14
2016-07-25,18.1,18.25,18.3,18.0,8330000.0,0.28
2016-07-22,18.05,18.05,18.1,18.0,4730000.0,-0.28
2016-07-21,18.1,18.0,18.2,18.0,21420000.0,0.56
2016-07-20,18.0,17.8,18.3,17.1,24870000.0,1.98
2016-07-19,17.65,17.3,17.95,17.25,31500000.0,2.32
2016-07-18,17.25,17.35,17.35,17.1,1650000.0,-0.58
2016-07-15,17.35,17.4,17.4,17.3,9030000.0,-0.29
2016-07-14,17.4,17.35,17.5,17.35,13520000.0,0.29
2016-07-13,17.35,17.3,17.4,17.2,2750000.0,0.29
2016-07-12,17.3,17.4,17.5,17.05,7790000.0,-0.86
2016-07-11,17.45,17.55,17.75,17.3,14810000.0,-0.57
2016-07-08,17.55,17.5,17.75,17.35,8550000.0,0.0
2016-07-06,17.55,17.3,17.6,17.15,9340000.0,1.15
2016-07-05,17.35,17.3,17.5,17.3,4190000.0000000005,-0.57
2016-07-04,17.45,17.55,17.55,17.25,6500000.0,-0.57
2016-07-01,17.55,17.5,17.6,17.5,20360000.0,-1.13
2016-06-30,17.75,17.6,18.0,17.5,20740000.0,3.8
2016-06-29,17.1,17.15,17.7,16.9,6830000.0,-0.29
2016-06-28,17.15,17.45,17.45,17.0,9090000.0,-0.87
2016-06-27,17.3,17.85,17.85,17.15,4860000.0,-0.86
2016-06-24,17.45,17.85,17.85,17.25,2590000.0,-2.51
2016-06-23,17.9,18.4,18.4,17.6,22610000.0,-0.83
2016-06-22,18.05,18.3,18.35,17.65,9020000.0,-1.9
2016-06-21,18.4,18.6,18.75,18.3,8109999.999999999,-1.6
2016-06-20,18.7,18.6,18.9,18.3,20040000.0,0.0
2016-06-17,18.7,18.75,18.8,18.1,10900000.0,0.54
2016-06-16,18.6,18.25,19.0,18.2,32590000.000000004,1.64
2016-06-15,18.3,18.1,18.35,18.05,9440000.0,1.1
2016-06-14,18.1,18.0,18.25,18.0,2089999.9999999998,-0.28
2016-06-13,18.15,18.25,18.3,18.0,2140000.0,-0.55
2016-06-10,18.25,18.2,18.35,18.1,6690000.0,0.0
2016-06-09,18.25,17.9,18.4,17.9,21020000.0,1.96
2016-06-08,17.9,17.5,18.05,17.3,17670000.0,2.29
2016-06-07,17.5,17.2,17.6,17.2,9490000.0,2.04
2016-06-06,17.15,16.95,17.25,16.9,11410000.0,1.18
2016-06-03,16.95,17.0,17.0,16.9,4230000.0,-0.29
2016-06-02,17.0,17.0,17.1,16.9,10130000.0,0.0
2016-05-31,17.0,17.1,17.1,16.9,5750000.0,-0.29
2016-05-30,17.05,17.2,17.2,17.05,2570000.0,-0.29
2016-05-27,17.1,17.2,17.25,17.05,3920000.0,-0.87
2016-05-26,17.25,17.2,17.3,17.0,3480000.0,0.0
2016-05-25,17.25,17.45,17.45,17.15,6920000.0,-0.58
2016-05-24,17.35,17.1,17.45,17.1,6280000.0,0.87
2016-05-23,17.2,17.3,17.3,17.1,2240000.0,-0.86
2016-05-20,17.35,17.3,17.4,17.15,5030000.0,0.29
2016-05-19,17.3,17.3,17.4,17.25,6970000.0,0.87
2016-05-18,17.15,17.05,17.3,17.05,1540000.0,0.0
2016-05-17,17.15,17.3,17.35,17.0,4510000.0,-1.15
2016-05-16,17.35,17.4,17.4,17.3,3340000.0,0.29
2016-05-13,17.3,17.25,17.45,17.25,746600.0,0.29
2016-05-12,17.25,17.1,17.45,17.1,1180000.0,0.88
2016-05-11,17.1,17.05,17.2,17.0,4500000.0,0.88
2016-05-10,16.95,16.95,17.0,16.9,2340000.0,0.3
2016-05-09,16.9,16.9,16.95,16.6,7530000.0,0.0
2016-05-06,16.9,16.85,17.1,16.75,1400000.0,0.0
2016-05-05,16.9,16.8,17.0,16.8,11780000.0,0.0
2016-05-04,16.9,16.9,17.0,16.8,8720000.0,-0.29
2016-05-03,16.95,16.95,17.1,16.9,2310000.0,-0.88
2016-04-29,17.1,17.1,17.15,17.0,6730000.0,0.0
2016-04-28,17.1,16.95,17.15,16.9,9970000.0,0.88
2016-04-27,16.95,16.95,17.1,16.85,8109999.999999999,0.0
2016-04-26,16.95,16.9,17.0,16.85,10650000.0,0.0
2016-04-25,16.95,16.85,17.0,16.85,1060000.0,-0.88
2016-04-22,17.1,17.4,17.4,16.9,12300000.0,-1.72
2016-04-21,17.4,17.85,17.85,17.25,8760000.0,-0.29
2016-04-20,17.45,17.3,17.85,17.25,5160000.0,0.87
2016-04-19,17.3,17.2,17.35,17.2,21150000.0,0.58
2016-04-18,17.2,17.1,17.3,17.1,12910000.0,0.58
2016-04-15,17.1,16.8,17.3,16.8,10770000.0,0.88
2016-04-14,16.95,16.8,17.1,16.75,3630000.0,1.19
2016-04-13,16.75,16.7,16.8,16.7,4070000.0000000005,0.3
2016-04-12,16.7,16.75,16.75,16.65,1590000.0,0.0
2016-04-11,16.7,16.75,16.8,16.65,1690000.0,-0.3
2016-04-08,16.75,16.7,16.8,16.7,7680000.0,0.0
2016-04-07,16.75,16.8,16.8,16.75,4110000.0000000005,0.0
2016-04-06,16.75,16.9,16.9,16.75,2610000.0,-0.3
2016-04-05,16.8,16.75,16.8,16.75,18100000.0,0.0
2016-04-04,16.8,16.85,16.9,16.7,3350000.0,-0.3
2016-04-01,16.85,16.7,17.0,16.7,6050000.0,-0.3
2016-03-31,16.9,16.7,17.0,16.6,6770000.0,1.2
2016-03-30,16.7,16.8,16.85,16.7,6560000.0,-0.6
2016-03-29,16.8,16.9,16.9,16.7,5460000.0,-0.59
2016-03-24,16.9,16.75,17.0,16.75,7880000.0,0.3
2016-03-23,16.85,16.7,17.0,16.65,5340000.0,0.6
2016-03-22,16.75,16.5,17.0,16.4,16110000.0,1.82
2016-03-21,16.45,16.45,16.5,16.3,8250000.0,-0.3
2016-03-18,16.5,16.5,16.6,16.4,12990000.0,0.0
2016-03-17,16.5,16.3,16.6,16.3,22240000.0,0.61
2016-03-16,16.4,16.45,16.6,16.3,15040000.0,0.31
2016-03-15,16.35,16.3,16.5,16.3,8400000.0,-0.61
2016-03-14,16.45,16.35,16.55,16.3,12460000.0,0.92
2016-03-11,16.3,16.25,16.4,16.2,10030000.0,0.31
2016-03-10,16.25,16.4,16.45,16.15,14680000.0,-1.22
2016-03-09,16.45,16.5,16.5,16.35,5780000.0,-0.3
2016-03-08,16.5,16.6,16.7,16.4,14870000.0,-2.94
2016-03-07,17.0,16.9,17.05,16.2,13540000.0,0.0
2016-03-04,17.0,16.5,17.05,16.3,4950000.0,0.59
2016-03-03,16.9,16.7,17.25,16.2,26790000.0,2.11
2016-03-02,16.55,16.15,16.65,16.15,12240000.0,2.48
2016-03-01,16.15,16.2,16.3,16.1,4320000.0,-0.31
2016-02-29,16.2,16.2,16.5,16.05,1830000.0,0.62
2016-02-26,16.1,16.1,16.45,16.0,1510000.0,0.31
2016-02-25,16.05,16.05,16.2,16.0,2720000.0,0.31
2016-02-24,16.0,15.75,16.15,15.75,9880000.0,0.31
2016-02-23,15.95,15.7,16.0,15.65,1550000.0,1.59
2016-02-22,15.7,15.65,15.9,15.6,492300.0,-0.95
2016-02-19,15.85,15.6,16.0,15.6,349100.0,1.6
2016-02-18,15.6,15.55,15.85,15.5,16440000.000000002,0.32
2016-02-17,15.55,15.6,15.65,15.5,4390000.0,-0.96
2016-02-16,15.7,15.8,15.85,15.5,10660000.0,-0.32
2016-02-15,15.75,15.8,15.95,15.7,491400.0,-0.32
2016-02-12,15.8,15.7,15.95,15.65,10360000.0,0.96
2016-02-11,15.65,16.0,16.0,15.55,9010000.0,-0.63
2016-02-10,15.75,16.0,16.0,15.55,3230000.0,-1.56
2016-02-09,16.0,16.1,16.1,15.6,13410000.0,-0.93
2016-02-08,16.15,16.0,16.2,15.9,1790000.0,-0.31
2016-02-05,16.2,16.25,16.5,16.0,9180000.0,-0.31
2016-02-04,16.25,16.4,16.5,15.65,11750000.0,-2.69
2016-02-03,16.7,16.0,17.0,15.7,9290000.0,4.38
2016-02-02,16.0,15.55,16.5,15.5,7260000.0,2.89
2016-02-01,15.55,15.1,16.1,15.1,4750000.0,2.64
2016-01-29,15.15,15.2,15.3,15.15,2960000.0,0.0
2016-01-28,15.15,15.15,15.25,15.1,3590000.0,0.0
2016-01-27,15.15,15.3,15.3,15.1,4890000.0,-0.66
2016-01-26,15.25,15.25,15.35,15.25,11480000.0,0.0
2016-01-25,15.25,15.1,15.4,15.05,4810000.0,0.99
2016-01-22,15.1,15.4,15.4,15.0,5480000.0,-0.98
2016-01-21,15.25,15.7,15.75,15.0,2930000.0,-3.17
2016-01-20,15.75,16.0,16.0,15.45,7620000.0,-2.17
2016-01-19,16.1,16.1,16.2,15.9,22760000.0,0.0
2016-01-18,16.1,16.1,16.2,16.1,1240000.0,0.0
2016-01-15,16.1,16.0,16.15,16.0,3320000.0,0.31
2016-01-14,16.05,16.1,16.15,16.0,5250000.0,-0.31
2016-01-13,16.1,16.0,16.2,15.85,1530000.0,0.63
2016-01-12,16.0,16.05,16.1,15.9,6670000.0,-1.54
2016-01-11,16.25,16.25,16.4,16.0,9230000.0,-0.91
2016-01-08,16.4,16.5,16.5,16.2,6270000.0,-0.61
2016-01-07,16.5,16.6,16.7,16.5,1550000.0,-0.6
2016-01-06,16.6,16.4,16.75,16.4,5170000.0,1.53
2016-01-05,16.35,16.2,16.55,16.2,9800000.0,0.0
2016-01-04,16.35,16.3,16.7,16.05,1640000.0,-0.91
2015-12-31,16.5,0.0,16.5,16.5,309200.0,1.54
2015-12-30,16.25,16.05,16.5,16.0,623400.0,0.93
2015-12-29,16.1,15.9,16.3,15.9,2960000.0,1.26
2015-12-28,15.9,15.9,16.0,15.9,279400.0,0.0
2015-12-24,15.9,16.0,16.2,15.75,856200.0,-1.24
2015-12-23,16.1,16.0,16.5,15.85,979100.0,-3.59
2015-12-22,16.7,16.7,16.8,15.8,9040000.0,0.0
2015-12-21,16.7,16.8,16.9,16.5,6630000.0,0.0
2015-12-18,16.7,16.6,16.8,16.3,6650000.0,0.6
2015-12-17,16.6,16.0,16.7,15.9,10870000.0,-0.6
2015-12-16,16.7,16.5,16.9,16.2,8300000.000000001,1.83
2015-12-15,16.4,16.35,16.5,16.3,8490000.0,0.0
2015-12-14,16.4,16.1,16.65,16.0,11070000.0,0.92
2015-12-11,16.25,16.1,16.4,16.0,9030000.0,0.62
2015-12-10,16.15,16.0,16.25,15.95,5400000.0,0.31
2015-12-09,16.1,16.05,16.25,15.75,4130000.0,0.94
2015-12-08,15.95,15.7,16.0,15.7,9250000.0,1.59
2015-12-07,15.7,15.95,15.95,15.6,21240000.0,0.96
2015-12-04,15.55,15.7,15.85,15.5,8470000.0,-0.96
2015-12-03,15.7,15.75,16.0,15.6,1640000.0,-0.95
2015-12-02,15.85,15.6,16.2,15.55,5410000.0,1.28
2015-12-01,15.65,15.6,15.75,15.5,4230000.0,0.64
2015-11-30,15.55,15.6,15.9,15.3,15520000.0,1.3
2015-11-27,15.35,16.0,16.1,14.5,4640000.0,-4.36
2015-11-25,16.05,16.5,16.5,15.5,2980000.0,-1.23
2015-11-24,16.25,16.3,16.5,16.0,15360000.0,-2.99
2015-11-23,16.75,16.8,16.95,16.35,8600000.0,0.6
2015-11-20,16.65,16.55,16.95,16.5,4059999.9999999995,0.91
2015-11-19,16.5,16.3,16.6,16.2,13860000.0,1.54
2015-11-18,16.25,16.15,16.5,16.1,5620000.0,0.62
2015-11-17,16.15,16.05,16.3,16.05,3060000.0,0.62
2015-11-16,16.05,16.1,16.15,16.05,10730000.0,0.31
2015-11-13,16.0,16.05,16.5,15.85,5330000.0,-0.31
2015-11-12,16.05,15.5,16.2,15.5,7800000.0,1.26
2015-11-11,15.85,15.5,16.0,15.45,4490000.0,2.59
2015-11-10,15.45,15.05,15.75,15.05,6500000.0,2.66
2015-11-09,15.05,15.05,15.25,14.95,2940000.0,0.0
2015-11-06,15.05,15.0,15.15,15.0,2390000.0,0.67
2015-11-05,14.95,14.35,15.1,14.35,16309999.999999998,4.55
2015-11-04,14.3,14.05,14.5,14.05,3820000.0,-1.04
2015-11-03,14.45,14.35,14.5,14.0,30950000.0,0.7
2015-11-02,14.35,14.4,14.5,14.25,644100.0,0.0
2015-10-30,14.35,14.2,14.5,14.2,8010000.0,-0.35
2015-10-29,14.4,14.5,14.6,14.25,5930000.0,-1.03
2015-10-28,14.55,14.5,14.8,14.5,9800000.0,0.34
2015-10-27,14.5,14.55,14.65,14.5,5260000.0,0.0
2015-10-26,14.5,14.95,14.95,14.5,4250000.0,-3.01
2015-10-23,14.95,15.0,15.05,14.9,3190000.0,0.0
2015-10-22,14.95,15.05,15.1,14.75,2049999.9999999998,-0.33
2015-10-21,15.0,15.0,15.1,14.6,8540000.0,1.69
2015-10-19,14.75,14.5,15.05,14.5,2029999.9999999998,1.37
2015-10-16,14.55,14.2,14.75,14.2,7000000.0,1.04
2015-10-15,14.4,15.0,15.0,14.2,6010000.0,-2.04
2015-10-14,14.7,14.85,15.0,14.2,5940000.0,-2.0
2015-10-13,15.0,14.8,15.15,14.7,3950000.0,0.33
2015-10-12,14.95,14.7,15.05,14.6,6520000.0,1.01
2015-10-09,14.8,14.7,15.0,14.7,4560000.0,0.68
2015-10-08,14.7,14.65,14.8,14.55,3110000.0,0.34
2015-10-07,14.65,14.65,14.75,14.6,16020000.0,0.0
2015-10-06,14.65,14.65,14.75,14.55,719900.0,0.0
2015-10-05,14.65,14.45,14.75,14.3,4230000.0,1.38
2015-10-02,14.45,14.9,14.95,14.2,13960000.0,-3.34
2015-10-01,14.95,15.1,15.15,14.65,6460000.0,-1.64
2015-09-30,15.2,15.0,15.25,15.0,16379999.999999998,0.33
2015-09-29,15.15,15.25,15.25,14.8,13610000.0,-0.33
2015-09-28,15.2,15.2,15.25,15.1,15050000.0,0.33
2015-09-25,15.15,15.1,15.3,15.05,7070000.0,0.0
2015-09-24,15.15,15.1,15.2,15.0,3430000.0,0.33
2015-09-23,15.1,15.0,15.2,15.0,9030000.0,0.67
2015-09-22,15.0,14.9,15.2,14.6,9090000.0,0.67
2015-09-21,14.9,14.65,15.2,14.5,4900000.0,1.02
2015-09-18,14.75,14.7,14.95,14.55,6630000.0,-1.67
2015-09-17,15.0,15.0,15.1,14.7,6120000.0,0.33
2015-09-16,14.95,15.2,15.2,14.8,6040000.0,-1.32
2015-09-15,15.15,14.65,15.4,14.65,11230000.0,3.06
2015-09-14,14.7,14.6,14.9,14.55,3160000.0,1.03
2015-09-11,14.55,14.4,14.65,14.4,3530000.0,1.04
2015-09-10,14.4,14.6,14.6,14.05,2290000.0,0.0
2015-09-09,14.4,14.6,14.7,14.0,52580000.0,-1.37
2015-09-08,14.6,14.6,14.75,14.5,1120000.0,0.0
2015-09-07,14.6,14.8,14.85,14.5,13380000.0,-1.68
2015-09-04,14.85,13.7,15.1,13.7,10770000.0,-2.3
2015-09-03,15.2,15.0,15.6,14.85,4530000.0,4.11
2015-09-02,14.6,14.6,15.1,14.3,4430000.0,0.0
2015-09-01,14.6,14.6,14.8,14.5,2910000.0,1.39
2015-08-31,14.4,14.1,15.0,14.0,2230000.0,1.77
2015-08-28,14.15,13.9,14.5,13.9,29190000.0,4.81
2015-08-27,13.5,13.0,14.5,12.6,12520000.0,0.37
2015-08-26,13.45,13.95,13.95,12.8,5550000.0,-3.58
2015-08-25,13.95,14.35,14.35,13.9,7870000.0,-2.79
2015-08-24,14.35,14.95,15.0,13.95,6960000.0,-4.33
2015-08-21,15.0,15.05,15.1,14.9,7970000.0,-0.66
2015-08-20,15.1,15.15,15.4,15.05,2300000.0,0.67
2015-08-19,15.0,15.0,15.2,14.9,6870000.0,1.01
2015-08-18,14.85,14.85,15.0,14.7,2790000.0,-0.34
2015-08-17,14.9,15.1,15.1,14.65,2040000.0,-0.67
2015-08-14,15.0,15.5,15.5,15.0,9340000.0,-2.91
2015-08-13,15.45,15.6,15.6,15.3,8369999.999999999,-0.96
2015-08-12,15.6,15.5,15.75,15.5,5490000.0,0.65
2015-08-11,15.5,15.45,15.85,15.4,13170000.0,0.98
2015-08-10,15.35,14.7,15.5,14.7,10160000.0,5.5
2015-08-07,14.55,13.95,14.95,13.95,1640000.0,4.68
2015-08-06,13.9,13.85,14.25,13.7,30580000.0,-0.36
2015-08-05,13.95,14.05,14.15,13.6,27590000.0,-0.36
2015-08-04,14.0,14.15,14.2,14.0,85740000.0,-1.06
2015-08-03,14.15,14.4,14.5,14.1,13960000.0,-1.74
2015-07-31,14.4,15.0,15.0,14.05,15650000.0,-3.68
2015-07-30,14.95,15.25,15.25,14.9,796900.0,-1.64
2015-07-29,15.2,15.3,15.4,15.1,16520000.0,-1.62
2015-07-28,15.45,15.4,15.5,15.3,6490000.0,0.0
2015-07-27,15.45,15.3,15.5,15.15,6620000.0,0.98
2015-07-24,15.3,15.5,15.5,15.15,17570000.0,-0.97
2015-07-23,15.45,15.5,16.0,15.25,8500000.0,-0.64
2015-07-22,15.55,15.75,15.75,15.3,4170000.0,0.32
2015-07-21,15.5,15.25,16.0,15.25,29230000.0,1.31
2015-07-20,15.3,15.2,15.45,15.1,17720000.0,0.99
2015-07-17,15.15,15.25,15.3,15.15,9700000.0,-0.66
2015-07-16,15.25,15.75,15.75,15.2,10440000.0,-2.87
2015-07-15,15.7,15.7,16.5,15.1,22820000.0,-0.32
2015-07-14,15.75,15.9,16.0,15.1,16840000.0,-0.63
2015-07-13,15.85,16.0,16.1,15.85,9200000.0,-0.94
2015-07-10,16.0,15.95,16.1,15.9,10380000.0,0.0
2015-07-09,16.0,16.0,16.2,15.8,48130000.0,-0.93
2015-07-08,16.15,16.45,16.6,15.9,49670000.0,-1.22
2015-07-07,16.35,16.35,16.9,16.2,2089999.9999999998,0.0
2015-07-06,16.35,16.35,16.5,16.2,2590000.0,0.0
2015-07-03,16.35,16.5,16.5,16.3,295100.0,-0.61
2015-07-02,16.45,16.5,16.55,16.3,2690000.0,-0.3
2015-07-01,16.5,16.6,16.6,16.45,6560000.0,0.3
2015-06-30,16.45,16.35,16.6,16.3,8440000.0,0.92
2015-06-29,16.3,16.1,16.4,16.1,6020000.0,1.24
2015-06-26,16.1,16.1,16.2,16.05,3700000.0,0.0
2015-06-25,16.1,16.05,16.2,16.0,21430000.0,0.31
2015-06-24,16.05,16.05,16.2,16.05,4050000.0,0.31
2015-06-23,16.0,16.0,16.1,15.9,11200000.0,-2.14
2015-06-22,16.35,16.1,16.7,15.9,10920000.0,1.87
2015-06-19,16.05,16.05,16.1,16.05,11690000.0,0.0
2015-06-18,16.05,16.05,16.1,16.0,24400000.0,0.0
2015-06-17,16.05,16.2,16.2,16.0,1960000.0,-0.31
2015-06-16,16.1,16.1,16.25,16.0,11030000.0,0.0
2015-06-15,16.1,16.05,16.15,16.05,6980000.0,0.31
2015-06-12,16.05,16.05,16.25,16.05,3420000.0,0.0
2015-06-11,16.05,16.0,16.05,16.0,14350000.0,0.0
2015-06-10,16.05,16.05,16.1,16.0,7370000.0,0.0
2015-06-09,16.05,16.3,16.3,16.0,21380000.0,-0.31
2015-06-08,16.1,16.35,16.35,15.9,11190000.0,-1.53
